sample_id,uav_Blue,uav_Green,uav_Red,uav_Rededge,uav_NIR,NDVI,NDRE,GNDVI,SAVI,class,class_numeric
64,0.015733902653113557,0.10270202842762031,0.09878418396676916,0.24955919539891708,0.41565740903836057,0.6159556874485298,0.24969042043072556,0.6037420330198561,0.46854332559389034,Low_severity,1
65,0.039175562474483526,0.11402298825933613,0.09698841564060418,0.27526348937683237,0.5029499660955578,0.6766720763558106,0.29257586735057856,0.6303792979756839,0.5536149440673805,Healthy,0
66,0.0678466769247395,0.1243994642321372,0.12659274784225266,0.2313076166447875,0.35601498522433894,0.4753803589600375,0.21233197595780604,0.4821160588617668,0.3502245550206833,Others,3
67,0.050371205703828054,0.15527861943940038,0.0729985366283774,0.21765558231646578,0.4127898899002707,0.6994636650773626,0.3095181362754256,0.4533102367533172,0.5170349095116181,Low_severity,1
68,0.0912018037032976,0.15015409151525017,0.20160717337297002,0.15851139759831123,0.2634257040725807,0.13293367780614357,0.24864916135320547,0.2738809143138506,0.0960877066643234,Others,3
69,0.06142444894042929,0.10237402489941066,0.03885055980205024,0.31032806647299577,0.47505599927624076,0.8488030202543824,0.20974188296791926,0.6454149572649552,0.6453337867802096,Low_severity,1
70,0.05960703399385826,0.09250153534804734,0.13704870196735636,0.22994651832021917,0.40605995633475195,0.49531755801572225,0.2769051024363754,0.6289262733235732,0.38684069808020477,Low_severity,1
71,0.06609827207161188,0.12839640064055216,0.16316657700701018,0.22118039886557095,0.2739746053075368,0.2534833888535219,0.10662157505634103,0.36180093126731433,0.1773607281245289,High_severity,2
72,0.047129042382789484,0.11108765220378547,0.08716197225063183,0.3039346196332742,0.4905153939238124,0.6982330367975293,0.23485527233505565,0.6306945155320102,0.5614204691497942,Healthy,0
73,0.08265412192160705,0.12585646955390672,0.1638163234896151,0.14790832259491493,0.21885579385200488,0.14382931984891598,0.19344169201830264,0.26978826740662826,0.09353326554851603,High_severity,2
74,0.05845450115049419,0.08202935817789911,0.12475398285918857,0.2372302372839632,0.40689113882760297,0.5306870023997512,0.2633989614936384,0.6644470474021628,0.4102241410890006,Others,3
75,0.06984101073386437,0.1304954865042552,0.14851925353889095,0.20406768821074225,0.31937797079533325,0.3651629211939843,0.22029083745492026,0.4198569202656777,0.2647885224187446,High_severity,2
76,0.10421563333314401,0.15533746329173928,0.15697498122695536,0.17647174538569577,0.3055319008289045,0.32119937100526647,0.2677576330734807,0.3258937330836514,0.23151562192153896,High_severity,2
77,0.028808853133768603,0.10947248354933461,0.07654426081904966,0.23665018759969814,0.4115758138689709,0.6863711828776045,0.2698528381659302,0.5797990931291791,0.508589332863773,Low_severity,1
78,0.07671376891146307,0.13460666185947062,0.18305754584784026,0.2142887997450177,0.2703068904403949,0.19244858574898052,0.11559758336675255,0.3351338274803635,0.13727595860232428,High_severity,2
79,0.06928240704590312,0.09731469135830588,0.14812208683270434,0.19833809661582627,0.3199301737397396,0.3670703068433172,0.23461223478044144,0.5335367814032242,0.2662171670444305,High_severity,2
80,0.07086677414624086,0.14507239270489394,0.19749836919039096,0.20889536617799784,0.3024621414774812,0.20994412568079504,0.18297722023966612,0.351681796043139,0.1574518761000648,High_severity,2
81,0.09053557624598124,0.1476043261457759,0.1843337527242344,0.1800048449034625,0.32265920311214996,0.27283505381198164,0.2837966207685828,0.3722484651161659,0.20604729594115045,Low_severity,1
82,0.06775195053879289,0.08486544258647216,0.09507014524813563,0.24910720989869634,0.3889218556987989,0.6071416673741299,0.21913522962965695,0.6417572066890911,0.44794832199023693,Low_severity,1
83,0.06907734789808842,0.14259847071439938,0.12389327120558999,0.22821575906890892,0.35372633469654247,0.48120525340839304,0.2156753686874899,0.4253824545548064,0.3526418590166254,High_severity,2
84,0.08041948346256965,0.1538865151204144,0.16047533407724618,0.16575963466716329,0.27499972057235855,0.26298724868927764,0.24784518945906647,0.2823900497909707,0.18363566071466614,High_severity,2
85,0.08582886453677856,0.16359155499528016,0.21361540482726704,0.17927551593672736,0.24547177392690653,0.06939067474305909,0.1558485705969581,0.2001651410488616,0.04982295114353419,High_severity,2
86,0.07755890180729474,0.1453324863587823,0.15477641068903744,0.1503856493860406,0.25222686175011233,0.23943407254948915,0.25295093805376484,0.2688765234670091,0.16116333979535796,High_severity,2
87,0.0548270176237207,0.11872623338564561,0.11950592991825917,0.2646451646768491,0.382315598831594,0.5237114269849102,0.1818818710374686,0.5260825513899653,0.3934977359310017,Others,3
88,0.06416164817196059,0.1295119783487207,0.13712899278341756,0.17666001281611315,0.337820209314335,0.4225530133422812,0.31324857509752657,0.44573910478386214,0.3087718048782945,Others,3
89,0.05385536076871779,0.11601824761484883,0.08742645020473662,0.2651503522839254,0.38806464934521273,0.63226882569417,0.1881682091726848,0.5396858401087908,0.4622874559478472,Healthy,0
90,0.061753113865076224,0.07797611636771143,0.08354068257302107,0.2814840662623726,0.46654209517707446,0.6962614139104211,0.24739512928075894,0.7135959286045,0.5471017438615713,Healthy,0
91,0.03903794633604557,0.08404539022435147,0.10131329801671923,0.2738029154209278,0.434666812950459,0.6219512778789534,0.22705825116807926,0.6759459688438159,0.48266396922793003,Others,3
92,0.04898060999774238,0.10486617364340163,0.1145336689230685,0.2135837754128487,0.382672659131905,0.5392911857292166,0.2835841660109831,0.5698140677473723,0.4033352717463723,Low_severity,1
93,0.057479670969334574,0.13420696221267592,0.15984746259737842,0.16891342757334646,0.23754991297336528,0.19552834304552286,0.1688626711272402,0.27798531152644496,0.12987967063069722,High_severity,2
94,0.08232143464039557,0.13413165285294795,0.15621406930803614,0.19683749485245505,0.28201003310952644,0.2870585234986126,0.17786985059643814,0.35535584452338054,0.20111820322673402,Others,3
95,0.0656959301601711,0.12210068556869542,0.11591657028733969,0.24018657544988312,0.37740439182914404,0.5300561736114944,0.22218235636413705,0.5111133356050105,0.39486907784264663,Healthy,0
96,0.0895205234372356,0.1589053630670913,0.16839691805704465,0.13768085911020733,0.3145927576084707,0.3026893677385166,0.3911612173661362,0.3288025606506165,0.22308856822801343,High_severity,2
97,0.0357400523669164,0.12270026695143887,0.09767949531374383,0.26363224104665034,0.41290612647587166,0.617382506889345,0.22064363618557373,0.5418267277719079,0.46788707116756095,Healthy,0
98,0.09754633614295409,0.12026657377766402,0.15742109117074882,0.20507310320450248,0.3265093735509918,0.34940615379002543,0.22844295223513345,0.4616246711723989,0.2577747439114945,Low_severity,1
99,0.05651327266829294,0.12216202193000174,0.12879210087447873,0.22764470239767612,0.359377228551525,0.47234660962451586,0.2244081851266449,0.49261863157429886,0.350018646820863,Low_severity,1
100,0.05535232395561128,0.09328315190850388,0.08319366493551583,0.27317162740428763,0.42937816842273013,0.6753872939507769,0.22234230505264255,0.6430455123429216,0.512829547616996,Others,3
101,0.07661401394813172,0.11880997204868603,0.11094737448975944,0.23066256871054852,0.3880155469143705,0.5552880996546085,0.2543373916578279,0.5311602608654507,0.41603371830132707,Others,3
102,0.03225256234098399,0.09974245382837163,0.08831506766932468,0.2776972204625189,0.46923108442893746,0.6832008710419367,0.25642871305332615,0.6493951049679054,0.5402828273789888,Healthy,0
103,0.03744543282366884,0.043670909003909665,0.08520314653891614,0.25007250244251183,0.4611402216192641,0.6880967116846282,0.2967715734489853,0.8269811961158651,0.5389297909090145,Healthy,0
104,0.044697709660194464,0.12922583863257603,0.07089971951388133,0.29553484620946135,0.5216944626822057,0.7607140885145549,0.27673948304603,0.6029442056990535,0.6188867978349997,Healthy,0
105,0.10674894063987217,0.13744724664211697,0.14156063092227303,0.19005255423937248,0.3258589213626431,0.3942887915994383,0.2632357944060046,0.40666774528801514,0.2857575443949041,Others,3
106,0.08714546094484697,0.13330280770554612,0.176091122494452,0.16654364821702555,0.2922075214992916,0.24795373741545768,0.27392600079902607,0.37344502092509685,0.17987694146598926,High_severity,2
107,0.09269852558355784,0.15901717645964047,0.17100148701641465,0.21600034738649185,0.302388942075041,0.27754565150543686,0.1666481087568065,0.3107279246116543,0.20246879021801295,Others,3
108,0.08908392362836268,0.12632754750597813,0.14854008709466643,0.23142229918772123,0.3482412874393047,0.4019901119118592,0.20152894014153172,0.4676112791075144,0.300519058812679,High_severity,2
109,0.05876958665164163,0.10921195024386975,0.08357205809591274,0.2590490921327791,0.42933196430934534,0.6741220405954219,0.24736716762176436,0.5944176610575063,0.5120325794427969,Healthy,0
110,0.03703610481001585,0.09338100772753638,0.10480288234329879,0.28614322533408215,0.4627748386796129,0.6307012116176132,0.23584904922563169,0.6641912214686162,0.5029684714570278,Healthy,0
111,0.06805025538581354,0.13317973202884376,0.09528447094377605,0.22817741942015696,0.420491387683358,0.6305198494656209,0.29647482067456876,0.518921152694146,0.48023426720208745,Others,3
112,0.025000098756272467,0.09199813683267064,0.08545864849585477,0.2965736876229634,0.4712850420274228,0.6930054172126024,0.2275305960043031,0.6733503137130931,0.5476631613582401,Healthy,0
113,0.08275929460577865,0.12050081325707689,0.0996705007046106,0.23286526050582682,0.3727944468806966,0.5780829828159292,0.23103598385086055,0.5114454851099848,0.4212860528098266,Others,3
114,0.048894902066983804,0.11585053833741939,0.07725728834686174,0.3063990041811024,0.4538631168610963,0.7090780636958884,0.1939648294957061,0.593302574792414,0.5478591442067526,Healthy,0
115,0.03491735810071992,0.13084114066387378,0.1612263609931433,0.21437471660819035,0.3797004319573103,0.40388842595966257,0.2782909127714365,0.48744177680920653,0.31482627660814666,Others,3
116,0.0440716927852994,0.09897409813380668,0.07491955894692733,0.2723255030648445,0.4508716348246036,0.7150216289872603,0.24688445571123463,0.6399932119095194,0.54974941999952,Low_severity,1
117,0.05155132855389509,0.1111006102287457,0.057151796724442455,0.3108052161747604,0.44258596390992555,0.7712728505770952,0.17491676464854836,0.598687721834048,0.578302904565061,Healthy,0
118,0.07935566686523413,0.17871719245147286,0.1590835812611577,0.1799994547953153,0.2301346585800267,0.18254816975653684,0.12224099910174807,0.12576062942807234,0.11985428458748015,High_severity,2
119,0.06787510726368853,0.11791520177011008,0.12412025841182565,0.22379706728531082,0.35263884352045494,0.4793166699543962,0.22351448586026468,0.4988239801559969,0.3509338965819117,Others,3
120,0.06766320549632211,0.1371875959287321,0.15203856528699872,0.2450148780409674,0.31098639319095234,0.3432813393611537,0.11865353293853684,0.3877931372224448,0.24757586992631325,High_severity,2
121,0.03281354335568558,0.10274180444925046,0.07403386709656078,0.2546692156116821,0.4253916003383248,0.7035238612207407,0.25103987867342875,0.6109248022644012,0.5273395736205646,Healthy,0
122,0.06803366221816029,0.14432565097815064,0.11815548696730552,0.21781117861576116,0.3514907063004138,0.4968319187463248,0.23481307760703418,0.41782618157123774,0.3609593183882347,Others,3
123,0.04580989527339022,0.08752936269359965,0.08964674079919521,0.29172666277596077,0.47408638370136463,0.6819532615592958,0.2381256388412851,0.6882944851334587,0.5421091541395828,Healthy,0
124,0.07096387435784628,0.12799862048903807,0.17275673937266767,0.2069477877829587,0.3086020576460472,0.28221218582632024,0.19717641420006374,0.4136581691270988,0.2076386109026578,High_severity,2
125,0.08345338048893133,0.10140941983817042,0.13570388894947816,0.21577264307804195,0.3558403417467441,0.4478466820482566,0.24503939271364958,0.5564375168325245,0.33302062477237404,Low_severity,1
126,0.03350256826208728,0.07668805017690755,0.043802936257464,0.2859306336509571,0.48395028190298095,0.8340022012176637,0.2572081529122545,0.7264259477499309,0.6423925576705971,Healthy,0
127,0.05850230500250597,0.09992618121695178,0.11727155888219282,0.2540172730735911,0.35263744077208026,0.500875450487336,0.1625639188943604,0.5583994101082499,0.36400200736427485,Healthy,0
128,0.0650424595810657,0.1182331290016163,0.11719148387559941,0.20984622703228636,0.36108454137243584,0.5099420514970467,0.26489781723051126,0.5066606707432714,0.3739635612070719,Others,3
129,0.03122205675365881,0.12841942770170195,0.06312987192561265,0.3152769693864375,0.45715327818341,0.7573249415731258,0.18367523701114935,0.5613886152443125,0.5792853771264779,Others,3
130,0.037911841043779954,0.11452813597124088,0.06478883955631813,0.2571276125518866,0.46680997273074365,0.7562491184749588,0.28964148904769965,0.6059844202302166,0.584560288921536,Low_severity,1
131,0.07771558670539697,0.12140600775964916,0.15302848655283352,0.20673518722730444,0.33926910605833016,0.37830901938331624,0.24273420641711407,0.4729213533873733,0.2815293832600416,Others,3
132,0.10150654979417363,0.12435887249145437,0.14137687759184114,0.18765692337856368,0.2621676281867462,0.29932448308732346,0.16564392616832155,0.3565311963176966,0.20052816959606093,High_severity,2
133,0.07621460625806735,0.14573727246679777,0.12844779299800246,0.2109672947101018,0.33323467753465996,0.4435665150994065,0.22467280359205835,0.3914580072325562,0.31941970059498265,Low_severity,1
134,0.055097674144261165,0.149865505684634,0.16858200714345603,0.19063630901781603,0.2674985526089176,0.22683089913852356,0.16777209077296815,0.2818475730882097,0.1585064625607039,Others,3
135,0.02626208505655677,0.11872777885894964,0.115132823054338,0.20295684709384626,0.4106222409526124,0.5620286672015167,0.33844926905827377,0.5514205179355076,0.43210522901635745,Healthy,0
136,0.05220934880844504,0.0874573498477885,0.0655735178088831,0.2872320012588856,0.5068927944647943,0.7709087280666586,0.27660739771478043,0.705704286657689,0.6172491456449026,Healthy,0
137,0.048719045727817115,0.11872232156311624,0.06877080267588304,0.264213745849336,0.45544721654761966,0.7376251858806774,0.26572716972357013,0.586455519901792,0.5662999575494048,Others,3
138,0.0676609764191554,0.09185903484116685,0.09287489035055635,0.28432629278560884,0.42873713369233807,0.6438928319531267,0.20252173305258625,0.6471006112091472,0.49313570431461534,Others,3
139,0.05945103845586748,0.1319040401761486,0.16887247284450468,0.1920109678359763,0.372409648584951,0.3760278931861469,0.3196174546084245,0.47689684767357815,0.2932017724375701,Others,3
140,0.07638685479389404,0.16271105064691005,0.14132562328837173,0.19834100295404605,0.3564878838432082,0.43221458934412904,0.2850372153513201,0.3732227096856383,0.32345061329150265,Others,3
141,0.06579384484977419,0.11184805118589965,0.10268573144461438,0.2382398534432868,0.444496395631828,0.6246743950016883,0.30210281418036855,0.5979179739254453,0.4896149227758859,Healthy,0
142,0.04212231921003886,0.0873561172532959,0.048992740193523315,0.3078733358483896,0.4709608290045667,0.8115495571303283,0.20939951085346645,0.6870733806709501,0.6205695556457594,Healthy,0
143,0.04694701945564442,0.1106275860981737,0.10898173073150468,0.24884370146733842,0.42614504250069307,0.5926881771463293,0.262673033613953,0.587804667361881,0.45960067883111777,High_severity,2
144,0.08249705783798428,0.13358255385253412,0.16942361216023782,0.19310306607307268,0.2913310399304996,0.2645820877056587,0.20276849346503806,0.37124838646257535,0.19033073767320413,High_severity,2
145,0.05895500628468563,0.08401973049485278,0.10308667512648254,0.2845631371154269,0.4532094409511848,0.6293820066430588,0.2285884686548098,0.6872108405107625,0.4971940545301007,Low_severity,1
146,0.08506842544734486,0.15480406060486696,0.1838735960680798,0.17040432796752603,0.250935722352167,0.15423341552968076,0.19113159151031936,0.23692934680127226,0.10760824420976596,High_severity,2
147,0.0627158705864408,0.12000101344823819,0.09225743407529298,0.24158561928787511,0.43166803854917835,0.6478222995604591,0.2823340312356811,0.564952889730707,0.49721969061467847,Healthy,0
148,0.06778998399703984,0.12533624744080443,0.16006480521289762,0.17938394527364243,0.3483335178904366,0.3703173360768,0.32015156671869316,0.47078637221797004,0.2800511093148353,Others,3
149,0.04331578298472822,0.10744929542889854,0.10098297125816584,0.2632770100351221,0.4376176652876983,0.6250172598911635,0.248740162239466,0.6057390993296109,0.48618499091589973,Low_severity,1
150,0.07711755393696304,0.0916491385566984,0.10656014509524239,0.2372853409691092,0.4089383180712646,0.5865743442155588,0.2656247178524163,0.63383365946058,0.4466449491708032,Others,3
151,0.06309902833470504,0.12417652580084378,0.12967912655974673,0.2228475593361979,0.32950056397844285,0.43517046057610237,0.19309019102340808,0.4525774891509047,0.3124880135440174,Others,3
152,0.06112462825572174,0.1150995941685538,0.14550681308141727,0.22403836906747474,0.35786528730556005,0.421871760593978,0.2299812293193331,0.5132848180616835,0.31746718013522757,Low_severity,1
153,0.07310642785419234,0.11550979094792144,0.14583512370867774,0.21263366010645654,0.329126209325599,0.38590738417793186,0.2150261689579654,0.4804298757776477,0.2819974691403643,Others,3
154,0.05313708443686825,0.13317962580121867,0.09223610259254235,0.2749051450180604,0.42035392096545704,0.640117449214827,0.20920083327736833,0.5188019711572919,0.4860572552650486,Others,3
155,0.07548309658701358,0.14514535260749015,0.163440005855305,0.16898134348039767,0.3304221941554871,0.33811494035488676,0.32326733494786736,0.3895910114327858,0.25202013161135756,Others,3
